Country Name,Country Code,year,Access to electricity (% of population),"Access to electricity, rural (% of rural population)",Agricultural irrigated land (% of total agricultural land),Agricultural land (% of land area),Agricultural land (sq. km),"Agricultural machinery, tractors","Agricultural machinery, tractors per 100 sq. km of arable land",Agricultural methane emissions (% of total),Agricultural methane emissions (thousand metric tons of CO2 equivalent),Agricultural nitrous oxide emissions (% of total),Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),Agricultural raw materials exports (% of merchandise exports),Agricultural raw materials imports (% of merchandise imports),"Agriculture, forestry, and fishing, value added (% of GDP)","Agriculture, forestry, and fishing, value added (current US$)","Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",Arable land (% of land area),Arable land (hectares per person),Arable land (hectares),Average precipitation in depth (mm per year),"Birth rate, crude (per 1,000 people)",Cereal production (metric tons),Cereal yield (kg per hectare),CPIA gender equality rating (1=low to 6=high),Crop production index (2004-2006 = 100),"Death rate, crude (per 1,000 people)",Employment in agriculture (% of total employment) (modeled ILO estimate),"Employment in agriculture, female (% of female employment) (modeled ILO estimate)","Employment in agriculture, male (% of male employment) (modeled ILO estimate)",Fertilizer consumption (% of fertilizer production),Fertilizer consumption (kilograms per hectare of arable land),Food production index (2004-2006 = 100),Forest area (% of land area),Forest area (sq. km),GDP per capita (current US$),Land area (sq. km),Land under cereal production (hectares),"Literacy rate, adult total (% of people ages 15 and above)",Livestock production index (2004-2006 = 100),Mineral rents (% of GDP),"Mortality rate, infant (per 1,000 live births)",Net migration,Permanent cropland (% of land area),"Population, total",Rural land area (sq. km),Rural land area where elevation is below 5 meters (% of total land area),Rural land area where elevation is below 5 meters (sq. km),Rural population,Rural population (% of total population),Rural population growth (annual %),Rural population living in areas where elevation is below 5 meters (% of total population),Surface area (sq. km)
Malawi,MWI,1961,NA,NA,NA,33.94145099703012,32000,198,1.523076923076923,NA,NA,NA,NA,NA,NA,48.59663191659984,84838303.23393531,NA,13.788714467543487,0.3468745138753808,1300000,NA,51.575,864554,984.5,NA,21.96,27.75,NA,NA,NA,NA,NA,22.8,NA,NA,46.58164731502599,94280,878200,NA,17.96,NA,NA,NA,0.6364022061943148,3747753,NA,NA,NA,3579516,95.511,2.266150376854283,NA,118480
Malawi,MWI,1962,NA,NA,NA,35.00212134068732,33000,200,1.4285714285714286,NA,NA,NA,NA,NA,NA,48.62385321100918,89038219.23561528,NA,14.849384811200677,0.3646742169858478,1400000,1181,51.736,899751,1027,NA,23.66,27.576,NA,NA,NA,NA,NA,23.98,NA,NA,47.698433613076624,94280,876100,NA,18.85,NA,NA,0,0.6364022061943148,3839043,NA,NA,NA,3662831,95.41,2.300874994405093,NA,118480
Malawi,MWI,1963,NA,NA,NA,35.53245651251591,33500,210,1.4482758620689655,NA,NA,NA,NA,NA,NA,49.22964049889948,93938121.23757523,NA,15.379719983029275,0.3685902161413027,1450000,NA,51.884,780781,876.7,NA,22.82,27.41,NA,NA,NA,NA,NA,23.67,NA,NA,48.50550233414875,94280,890561,NA,20.61,NA,NA,NA,0.6364022061943148,3933908,NA,NA,NA,3749250,95.306,2.3319474293458353,NA,118480
Malawi,MWI,1964,NA,NA,NA,36.06279168434451,34000,215,1.4333333333333333,NA,NA,NA,NA,NA,NA,48.094895758447166,93658126.83746326,NA,15.910055154857869,0.3719895813158065,1500000,NA,52.016,967017,1076.8,NA,24.16,27.244,NA,NA,NA,NA,NA,25.36,NA,NA,48.29320151292985,94280,898056,NA,20.98,NA,NA,NA,0.6364022061943148,4032371,NA,NA,NA,3838817,95.2,2.360842623910693,NA,118480
Malawi,MWI,1965,NA,NA,NA,38.2159524819686,36030,350,2.0588235294117645,NA,NA,NA,NA,NA,NA,47.95607077486272,110037799.24401511,NA,18.031395842172255,0.4111782433497966,1700000,NA,52.123,950943,856.5,NA,25.91,27.061,NA,NA,NA,NA,NA,26.15,NA,NA,55.49827810446398,94280,1110250,NA,21.2,NA,211.6,NA,0.6682223165040305,4134460,NA,NA,NA,3931541,95.092,2.386721476589378,NA,118480
Malawi,MWI,1966,NA,NA,NA,38.746287653797204,36530,450,2.571428571428571,NA,NA,NA,NA,8.76439709588316,0.6102191436094404,45.913978494623656,119557608.84782304,NA,18.56173101400085,0.4126940929797433,1750000,NA,52.197,1021611,905.2,NA,26.18,26.843,NA,NA,NA,NA,NA,27.05,NA,NA,61.40765288232816,94280,1128600,NA,22.26,NA,210.5,NA,0.6682223165040305,4240429,NA,NA,NA,4027644,94.982,2.4150128635117634,NA,118480
Malawi,MWI,1967,NA,NA,NA,38.237165888841744,36050,550,3.2352941176470593,NA,NA,NA,NA,4.917972500653624,1.0102871330100205,44.01228249744115,118751726.0425297,NA,18.031395842172255,0.3907639941780762,1700000,1181,52.232,1342764,1381.3,NA,30.09,26.576,NA,NA,NA,NA,NA,31.6,NA,NA,62.01998510518389,94280,972100,NA,25.85,NA,209.3,0,0.6894357233771744,4350452,NA,NA,NA,4122097,94.751,2.3180424837507565,NA,118480
Malawi,MWI,1968,NA,NA,NA,39.31904963937208,37070,692,3.844444444444445,NA,NA,NA,NA,4.712611253785025,1.1518814077339679,42.38864415075868,103924156.96627863,NA,19.092066185829445,0.40318760117488867,1800000,NA,52.23,1168730,995.3,NA,28.27,26.256,NA,NA,NA,NA,NA,29.99,NA,NA,54.91634793393719,94280,1174300,NA,27.12,NA,208.1,NA,0.7106491302503182,4464423,NA,NA,NA,4218657,94.495,2.315481649399802,NA,118480
Malawi,MWI,1969,NA,NA,NA,39.84938481120068,37570,NA,NA,NA,0,NA,0,5.374836424412321,1.3796886605830627,41.7155756207675,110884435.3774151,NA,19.62240135765804,0.4037363728062384,1850000,NA,52.194,1145565,967.3,NA,28.82,25.884,NA,NA,NA,NA,NA,31.1,NA,NA,58.00941653444416,94280,1184300,NA,31.81,NA,206.3,NA,0.7106491302503182,4582198,NA,NA,NA,4317668,94.227,2.3198610737455603,NA,118480
Malawi,MWI,1970,NA,NA,NA,39.31904963937208,37070,NA,NA,65.73054466120317,2096.3968453154816,86.2355428036602,2353.553542,7.671309135348283,1.1053552230561183,40.97480380008262,119044761.79047161,NA,19.092066185829445,0.38267079554282063,1800000,NA,52.134,995286,888.4,NA,28,25.469,NA,NA,NA,NA,NA,29,NA,NA,61.765537022092126,94280,1120300,NA,32.08,0,204.2,NA,0.7106491302503182,4703782,NA,NA,NA,4419062,93.947,2.3212014685049778,NA,118480
Malawi,MWI,1971,NA,NA,NA,40.91005515485787,38570,NA,NA,52.1543760605503,1212.9699703530364,83.27648631488195,1215.6953800000001,5.658283441878155,1.0173532936979017,41.20553359683794,150559634.13166445,NA,20.68307170131523,0.4038027868604644,1950000,NA,52.063,1362665,1133.4,NA,33.82,25.026,NA,NA,NA,NA,NA,34.51,NA,NA,75.66372335887684,94280,1202300,NA,31.19,0,201,NA,0.7106491302503182,4829090,NA,NA,NA,4522684,93.655,2.3178166547481664,NA,118480
Malawi,MWI,1972,NA,NA,NA,41.44039032668647,39070,NA,NA,54.79479931356093,1383.579641627276,83.83366263488699,1350.845088,5.319865856621437,0.8956955077429803,42.51920122887865,172654690.6187625,NA,21.21340687314383,0.40334380077720317,2000000,1181,51.993,1451555,1149.8,NA,35.69,24.576,NA,NA,NA,NA,NA,36,NA,NA,81.89147152755716,94280,1262400,NA,31.64,0,196.9,-15002,0.7106491302503182,4958549,NA,NA,NA,4628756,93.349,2.3182526569868798,NA,118480
Malawi,MWI,1973,NA,NA,NA,41.97072549851506,39570,NA,NA,57.26878999236138,1483.0096781261932,84.90204816390948,1494.23937,3.871961069342706,1.0845573377064575,38.92857142857143,172952520.4442817,NA,21.74374204497242,0.40248456668020716,2050000,NA,51.931,1446611,1104,NA,37.74,24.136,NA,NA,NA,NA,NA,38.42,NA,NA,87.22757515880326,94280,1310300,NA,33.86,0,192,NA,0.7106491302503182,5093363,NA,NA,NA,4738356,93.03,2.3402090611491704,NA,118480
Malawi,MWI,1974,NA,NA,NA,42.002545608824775,39600,NA,NA,54.712045625901375,1361.5749098553067,84.11721526337959,1275.30497,3.5883420936502235,1.0377320807304613,38.65655471289274,212077983.83262008,NA,21.74374204497242,0.39158957286746526,2050000,NA,51.879,1441544,1133.1,NA,37.6,23.715,NA,NA,NA,NA,NA,38.64,NA,NA,104.79720485156815,94280,1272260,NA,35.99,0,186.6,NA,0.7424692405600339,5235073,NA,NA,NA,4852703,92.696,2.3845629189513575,NA,118480
Malawi,MWI,1975,NA,NA,NA,41.47221043699618,39100,NA,NA,56.37598032064515,1592.8807735677005,84.43128101482141,1592.8788590000001,2.172926462992988,1.0877001707658114,34.774400604115534,213243806.43667516,NA,21.21340687314383,0.37141618204592747,2000000,NA,51.831,1177635,1014.9,NA,37.11,23.317,NA,NA,NA,NA,NA,37.51,NA,NA,113.88003683128491,94280,1160300,NA,37.31,0,180.9,NA,0.7424692405600339,5384795,NA,NA,NA,4972750,92.348,2.4437137710895644,NA,118480
Malawi,MWI,1976,NA,NA,NA,41.49342384386932,39120,NA,NA,54.44165942664739,1508.4150577341193,84.20180791721064,1473.533912,1.9137352954657658,0.810870533147592,37.04248366013071,248302300.109529,NA,21.21340687314383,0.36064296148459396,2000000,NA,51.777,1293919,1110.2,NA,39.58,22.937,NA,NA,NA,NA,NA,40.21,NA,NA,120.87266836175877,94280,1165440,NA,40.38,0,175,NA,0.7636826474331778,5545651,NA,NA,NA,5101167,91.985,2.5496330080548013,NA,118480
Malawi,MWI,1977,NA,NA,NA,41.52524395417904,39150,NA,NA,58.79469309007293,1714.3297816510376,85.35504082379516,1677.419796,1.72911207430077,0.6524323338604975,39.25824175824176,316535607.48698634,NA,21.21340687314383,0.34977552281384616,2000000,1181,51.705,1526407,1298.8,NA,43.75,22.568,NA,NA,NA,NA,NA,43.2,NA,NA,141.0104001597519,94280,1175200,NA,42.86,0,169.1,13999,0.7955027577428935,5717953,NA,NA,NA,5237988,91.606,2.64681180485703,NA,118480
Malawi,MWI,1978,NA,NA,NA,42.08739923631735,39680,NA,NA,59.69475262955507,1808.5002867144744,85.76731312067628,1817.8922349999998,0.8860701510309399,0.5841710209599252,36.83027351067815,349531824.1080952,NA,21.74374204497242,0.3476423489430401,2050000,NA,51.606,1542500,1246.8,NA,44.4,22.204,NA,NA,NA,NA,NA,44.18,NA,NA,160.9387389452916,94280,1237200,NA,44.83,0,162.9,NA,0.8273228680526092,5896865,NA,NA,NA,5387612,91.364,2.8164788944738515,NA,118480
Malawi,MWI,1979,NA,NA,NA,42.1086126431905,39700,NA,NA,64.69684671099348,2291.7693404128645,86.43363229712634,2372.056946,1.4731412635742327,0.6963731944043133,49.0929091960671,519535071.6121925,NA,21.74374204497242,0.33742106610243283,2050000,NA,51.48,1464500,1175,NA,44.1,21.849,NA,NA,NA,NA,NA,43.33,NA,NA,174.18647632516334,94280,1246400,NA,43.93,0,156.5,NA,0.8485362749257531,6075495,NA,NA,NA,5538360,91.159,2.7596183976237927,NA,118480
Malawi,MWI,1980,NA,NA,NA,40.62367416207043,38300,NA,NA,59.925318837540154,1922.6858773068245,86.02935284628973,1982.316824,2.395450680696378,1.0329381536071949,39.229817928564316,485529983.9921191,NA,20.15273652948664,0.30397859990656656,1900000,NA,51.34,1251500,1187.4,NA,43.1,21.509,NA,NA,NA,NA,NA,43.09,NA,NA,198.0109338142762,94280,1054000,NA,46.62,0,151.3,NA,0.9546033092914722,6250440,NA,NA,NA,5684775,90.95,2.609312052973693,NA,118480
Malawi,MWI,1981,NA,NA,NA,41.68434450572762,39300,NA,NA,56.35049388911515,1721.828786127636,85.84661759645336,1786.448625,0.9717010868119822,0.8287435041794979,35.950852811118125,444958561.376075,NA,21.21340687314383,0.31189648031059897,2000000,NA,51.206,1307688,1121.9,NA,44.62,21.194,NA,NA,NA,NA,NA,45.9,NA,NA,193.0149055245028,94280,1165560,NA,55.43,0,146.9,NA,0.9546033092914722,6412384,NA,NA,NA,5818405,90.737,2.3234620617734714,NA,118480
Malawi,MWI,1982,NA,NA,NA,42.74501484938481,40300,NA,NA,58.77287065470175,1945.6700057368357,86.1325184409626,2029.9870429999999,0.4822903229576388,1.2596665979610866,37.22922286448298,439343628.6120321,NA,22.274077216801018,0.31983015495771006,2100000,1181,51.087,1482700,1169.1,NA,47.46,20.909,NA,NA,NA,NA,NA,48.27,NA,NA,179.72995917769668,94280,1268200,NA,57.81,0,144.3,0,0.9546033092914722,6565985,NA,NA,NA,5943464,90.519,2.1265959182499303,NA,118480
Malawi,MWI,1983,NA,NA,NA,41.79041154009334,39400,NA,NA,58.305619552278095,1947.2502678732974,86.21996114393322,2015.4791050000003,0.44124010656762386,1.5412417387340798,38.18840905973619,467115594.143684,NA,21.21340687314383,0.2968273313857503,2000000,NA,50.979,1404504,1146.2,NA,45.02,20.656,NA,NA,NA,NA,NA,44.67,NA,NA,181.53764279817415,94280,1225333,NA,54.14,0,144,NA,1.0606703436571912,6737924,NA,NA,NA,6084076,90.29599999999999,2.338273771764869,NA,118480
Malawi,MWI,1984,NA,NA,NA,42.320746711921934,39900,NA,NA,53.55305477628839,1642.6060726257056,85.68735639461552,1594.233745,1.1480447499567392,2.11432798587598,37.65749898427428,454905971.41644263,NA,21.74374204497242,0.29434539522474135,2050000,NA,50.864,1457065,1180.6,NA,46.96,20.433,NA,NA,NA,NA,NA,45.9,NA,NA,173.44969865854824,94280,1234173,NA,54.31,0,145.8,NA,1.0606703436571912,6964607,NA,NA,NA,6272952,90.069,3.057219114335903,NA,118480
Malawi,MWI,1985,NA,NA,NA,42.47984726347052,40050,NA,NA,54.52864369900852,1763.369091396017,85.54864190732253,1637.376197,3.8412779688579564,1.4566806047223704,38.13421255591546,431430574.13763016,NA,21.74374204497242,0.28204797649838675,2050000,NA,50.696,1422875,1169,NA,47.72,20.231,NA,NA,NA,NA,NA,45.44,NA,NA,155.65578400828352,94280,1217173,NA,48.05,0,148.2,NA,1.21977089520577,7268267,NA,NA,NA,6529593,89.837,4.009755638355672,NA,118480
Malawi,MWI,1986,NA,NA,NA,43.540517607127704,41050,NA,NA,52.61799761521383,1716.9989273810886,85.45880735823121,1630.5278939999998,1.3074589618472363,0.9384049303344675,38.780589223296566,459028316.5869647,NA,22.804412388629615,0.2804448664306321,2150000,NA,50.418,1363545,1076.1,NA,47.77,20.037,NA,NA,NA,NA,NA,48.04,NA,NA,154.3953116649042,94280,1267145,NA,60.5,0,149.8,NA,1.21977089520577,7666391,NA,NA,NA,6869086,89.6,5.068644154317633,NA,118480
Malawi,MWI,1987,NA,NA,NA,43.593551124310565,41100,NA,NA,57.68391430577321,2222.5381446357196,86.49713495935724,2287.3563590000003,1.0171834125860624,0.42557818487577326,43.068367073590764,509539321.7729887,NA,22.804412388629615,0.2640905838072429,2150000,1181,49.998,1255066,1001.8,NA,47.28,19.843,NA,NA,NA,NA,NA,47.42,NA,NA,145.32279948885144,94280,1252805,48.5366516113281,61.4,0,150.1,877076,1.2728044123886295,8141146,NA,NA,NA,7274847,89.359,5.739172673772845,NA,118480
Malawi,MWI,1988,NA,NA,NA,43.646584641493426,41150,NA,NA,47.16532887750777,1530.477189812025,84.03511807469515,1523.6746759999999,0.7899387238425593,0.8566631179550717,43.42965425531915,599296333.8929449,NA,22.804412388629615,0.24893796118651937,2150000,NA,49.429,1491655,1156.4,NA,50.03,19.641,NA,NA,NA,NA,NA,49.18,NA,NA,159.77466566626032,94280,1289876,NA,59.25,0,148.5,NA,1.3258379295714893,8636690,NA,NA,NA,7692354,89.066,5.580406659986646,NA,118480
Malawi,MWI,1989,NA,NA,NA,44.176919813322016,41650,NA,NA,48.37734147488344,1683.2170306063567,84.34301650960879,1728.296283,NA,NA,40.54468439325201,644747889.1103461,NA,23.33474756045821,0.2424089633138275,2200000,NA,48.727,1587917,1179.4,NA,50.25,19.431,NA,NA,NA,NA,NA,48.05,NA,NA,175.21932309424324,94280,1346350,NA,59.17,0,145.2,NA,1.3258379295714893,9075572,NA,NA,NA,8055205,88.757,4.609161782769338,NA,118480
Malawi,MWI,1990,NA,NA,NA,44.73907509546033,42180,NA,NA,54.79659202885221,2217.618079407649,85.60135502107504,2389.219848,1.9055724878045206,0.8047498525683471,38.48260597425687,723769907.2886511,NA,23.865082732286805,0.23924716890850126,2250000,NA,47.939,1413293,991.5,NA,50.7,19.22,NA,NA,NA,NA,NA,46.21,41.323716588884174,38960,199.9863423153531,94280,1425342,NA,61.19,0,141,NA,1.3576580398812048,9404500,92909.46094,0,0,8317340,88.44,3.2024025839898154,0,118480
Malawi,MWI,1991,NA,NA,NA,45.82095884599067,43200,NA,NA,50.07355932408786,1864.9596728900576,85.30363988850053,2062.414593,2.9219245574983987,0.43521448066849866,39.64781066425225,873657689.1520708,NA,24.925753075943994,0.24478261480955651,2350000,NA,47.13,1679752,1141,NA,55.85,19.021,55.6030006408691,58.9669990539551,52.310001373291,NA,NA,50.53,40.97475708163184,38631.0009765625,229.52753899922715,94280,1472227,NA,69.84,0,136.4,NA,1.3788714467543488,9600355,NA,NA,NA,8459353,88.115,1.6930200976178467,NA,118480
Malawi,MWI,1992,3.2,0.889517615969156,NA,45.29062367416207,42700,NA,NA,59.08223014243234,2744.9899535324776,86.9146011151888,3223.0115650000002,NA,NA,34.93256276691902,628617434.0188161,NA,24.3954179041154,0.23745678415580965,2300000,1181,46.369,688786,481.6,NA,44.6,18.847,55.8139991760254,59.1279983520508,52.5810012817383,NA,NA,39,40.625794984852355,38301.9995117188,185.78588661811486,94280,1430215,NA,71.27,0,131.8,-861893,1.3788714467543488,9685973,NA,NA,NA,8502541,87.782,0.5092366846526445,NA,118480
Malawi,MWI,1993,1.32817423343658,NA,NA,45.29062367416207,42700,NA,NA,46.92714030314541,1680.3623472610004,84.8379096672517,1835.6569399999998,NA,NA,44.78280461632172,927289293.1770692,NA,24.3954179041154,0.2368611327461443,2300000,NA,45.711,2137147,1488.8,NA,59.34,18.701,55.3409996032715,58.6940002441406,52.0859985351563,NA,NA,51.77,40.276835477600024,37973.0004882813,213.24061307348276,94280,1435514,NA,71.13,0,127.2,NA,1.3788714467543488,9710331,NA,NA,NA,8490908,87.44200000000001,-0.13691160419701304,NA,118480
Malawi,MWI,1994,1.79720222949982,NA,NA,43.16928298684769,40700,NA,NA,48.05442509813798,1825.356948237791,83.20807588620418,1848.568254,2.8046568030943524,0.6536190328295178,22.341209481317428,264028993.63582247,86.43,22.274077216801018,0.2154798685367583,2100000,NA,45.18,1107716,896.4,NA,47.09,18.584,55.5130004882813,58.7109985351563,52.4119987487793,NA,NA,43.62,39.92787338082043,37643.9990234375,121.26412763334152,94280,1235750,NA,66.34,0,122.8,NA,1.3788714467543488,9745690,NA,NA,NA,8487814,87.093,-0.03644561745280683,NA,118480
Malawi,MWI,1995,2.26802659034729,NA,NA,45.396690708527785,42800,NA,NA,48.81284871502635,1891.0048779352492,84.0839123089126,2047.3263040000002,2.078455798853832,0.5997115643851959,26.864279140804275,375416999.8102554,NA,24.3954179041154,0.23363501030787506,2300000,NA,44.78,1773119,1309.2,NA,58.48,18.496,54.7980003356934,58.0559997558594,51.6520004272461,NA,NA,51.55,39.5789138735681,37315,141.9543906171131,94280,1354371,NA,70.38,0,119.1,NA,1.3788714467543488,9844415,NA,NA,NA,8538750,86.737,0.5983139281689306,NA,118480
Malawi,MWI,1996,2.74124574661255,NA,NA,46.45736105218498,43800,NA,NA,45.30179320133465,1670.0687270844821,83.4862534696942,1820.016355,4.09504780855225,NA,31.417903743586876,716653107.750596,NA,25.45608824777259,0.23945430757845945,2400000,NA,44.495,1943377,1390.6,NA,67.56,18.441,54.3769989013672,57.4830017089844,51.3619995117188,NA,NA,61.28,39.22995436631576,36986.0009765625,227.58477020367562,94280,1397520,NA,85.22,0,116.2,NA,1.3788714467543488,10022789,NA,NA,NA,8656783,86.371,1.3728548435308878,NA,118480
Malawi,MWI,1997,3.21745896339417,NA,NA,46.987696224013575,44300,NA,NA,42.502255351566774,1536.592538176264,83.3488834840837,1734.822744,3.6632682008523787,NA,30.31048807088209,807239506.9386168,NA,25.98642341960119,0.2386772952426452,2450000,1181,44.276,1474809,1054.4,NA,66.31,18.402,54.0810012817383,57.1669998168945,51.0769996643066,NA,NA,58.62,38.88099226953627,36656.9995117188,259.45049412996735,94280,1398670,NA,76.61,0,113.6,-59163,1.3788714467543488,10264906,NA,NA,NA,8827614,85.998,1.9541587426401341,NA,118480
Malawi,MWI,1998,3.69641995429993,0.213695834524899,NA,48.578701739499365,45800,NA,NA,45.629471809434634,1808.2822789663517,83.72711347331793,1960.2196830000003,1.4380163482194726,NA,32.190487494657575,563521609.0008272,NA,27.577428935086974,0.2463908946055367,2600000,NA,44.084,1904024,1322.1,NA,74.46,18.357,53.8279991149902,56.7599983215332,50.9659996032715,NA,NA,70.81,38.53203276228394,36328.0004882813,165.89539354098923,94280,1440111,64.1342468261719,82.01,0,110.3,NA,1.3788714467543488,10552338,NA,NA,NA,9034490,85.616,2.316471237538694,NA,118480
Malawi,MWI,1999,4.17450428009033,0.54664974205589,NA,49.63937208315656,46800,NA,NA,41.34606665326637,1561.3763226672897,81.9852897126789,1620.6129779999999,2.0865683407793227,1.2897760048289981,34.40007686219013,610918436.0405643,NA,28.638099278744168,0.24874883940240577,2700000,NA,43.901,2635519,1745.4,NA,84.16,18.281,53.6150016784668,56.3810005187988,50.9189987182617,NA,NA,83.49,38.183070665504346,35998.9990234375,163.61424675860357,94280,1510012,NA,82.27,0,105.8,NA,1.3788714467543488,10854322,NA,NA,NA,9278057,85.478,2.660267457508464,NA,118480
Malawi,MWI,2000,4.8,0.710772754068205,NA,50.169707254985155,47300,NA,NA,41.79647727484353,1633.5066434463447,82.62946602436205,1710.056131,2.9273666551043673,1.5311424900122108,35.66084814549379,621749216.5431162,NA,29.16843445057276,0.24666424726413472,2750000,NA,43.727,2631034,1675.5,NA,98.61,18.137,53.4910011291504,56.076000213623,50.9720001220703,NA,NA,99.74,37.834111158252014,35670,156.38571859991217,94280,1570308,NA,92.47,0,99.8,NA,1.3788714467543488,11148758,92909.46094,0,0,9519924,85.39,2.573471570202683,0,118480
Malawi,MWI,2001,5.11016511917114,1.21671320152753,NA,51.23037759864234,48300,NA,NA,40.428179879862526,1570.9379996817581,81.0323648725288,1505.966081,2.475692855681242,1.7108898007795672,35.28267377289838,605628105.2061505,NA,30.229104794229954,0.2493002099370189,2850000,NA,43.574,1865675,1175.5,NA,106.12,17.89,53.9459991455078,56.4280014038086,51.5340003967285,NA,NA,110.63,37.484089944845145,35340,150.14895576411863,94280,1587166,NA,97.7,0,92.4,NA,1.3788714467543488,11432000,NA,NA,NA,9751725,85.30199999999999,2.4057326859506247,NA,118480
Malawi,MWI,2002,5.55880260467529,1.52666485737992,NA,51.23037759864234,48300,NA,NA,40.54287029016253,1604.5246346034724,85.91057934508814,2213.9893409999995,2.753547020675393,1.0578036734576148,38.81840596158336,1356993804.387657,88,30.229104794229954,0.24330559592626183,2850000,1181,43.446,1710577,1045.7,NA,81.98,17.519,53.7109985351563,56.0589981079102,51.4379997253418,NA,29.713684210526317,82.69,37.13406873143827,35010,298.4333849451592,94280,1635836,NA,85.74,0,84.3,-59163,1.3788714467543488,11713664,NA,NA,NA,9981682,85.214,2.3307420759106803,NA,118480
Malawi,MWI,2003,6.2,0.792391593546216,NA,52.82138311412813,49800,NA,NA,41.07476264048357,1667.88591925574,85.90214957094094,2304.4833940000003,1.9950577282370083,1.3412475157457984,36.222665299325115,1162326314.4931626,NA,31.820110309715737,0.24999622922354253,3000000,NA,43.336,2143179,1209,NA,94.4,17.017,53.0559997558594,55.3530006408691,50.8380012512207,NA,31.077333333333332,95.15,36.7840475180314,34680,267.3990565017883,94280,1772695,NA,89.61,0,76.6,NA,1.3788714467543488,12000181,NA,NA,NA,10215154,85.125,2.312069082802222,NA,118480
Malawi,MWI,2004,6.9,2.79984016810644,NA,52.82138311412813,49800,NA,NA,38.79236523464935,1540.429306521832,85.60125000920388,2162.381223,5.616362584694682,1.0770997436764886,34.71394760575263,1206689623.0659747,NA,31.820110309715737,0.24386599791023097,3000000,NA,43.217,1717993,1020.6,NA,98.58,16.382,52.4710006713867,54.6100006103516,50.4109992980957,NA,34.406,98.41,36.434026304624524,34350,282.56708459948555,94280,1683258,NA,98.76,0,70.1,NA,1.3788714467543488,12301838,NA,NA,NA,10460991,85.036,2.378089199808804,NA,118480
Malawi,MWI,2005,6.77698755264282,2.27905612642504,0.5791505791505791,54.94272380144252,51800,NA,NA,39.93665443016136,1643.800683676328,85.64813020061752,2301.23199,3.796083452610694,1.0215532066806763,32.914576483868466,1203327182.5852563,85.92,33.94145099703012,0.2534462351828995,3200000,NA,43.046,1302379,777.8,3.5,84.27,15.617,52.056999206543,54.1030006408691,50.0929985046387,NA,30.491875,85.86,36.08400509121765,34020,289.55516892051395,94280,1674520,NA,96.31,0,65.1,NA,1.3788714467543488,12625952,NA,NA,NA,10725241,84.946,2.4946739401231475,NA,118480
Malawi,MWI,2006,3.65322733295476,0.0991105727817093,0.5298013245033113,56.05642766228256,52850,NA,NA,38.994471764936215,1608.4361724657358,85.6042106184922,2303.17538,3.334928438403299,0.9961908629056632,30.867324652560622,1234081867.60873,NA,35.00212134068732,0.2543607648057813,3300000,NA,42.77,2786281,1444.7,3.5,117.15,14.733,51.4830017089844,53.4809989929199,49.576000213623,83233.56164383562,36.82454545454546,115.73,35.73398387781078,33690,308.1634757114096,94280,1928661,NA,104.93,0,61.9,NA,1.4319049639372083,12973699,NA,NA,NA,11008962,84.856,2.6109732936904573,NA,118480
